D1,F1,D2,F2,D3,F3,D4,F4,D5,F5,D6,F6,D7,F7
0.408224,3.112078,0.97349,4.302233,0.314066,4.309736,0.490194,3.146636,0.764588,4.167518,0.550172,3.132728,0.791422,3.361092
0.4092,3.132218,0.974468,4.331993,0.315024,4.330276,0.491312,3.162476,0.765564,4.184899,0.551128,3.144248,0.79242,3.378312
0.410136,3.156018,0.975404,4.339183,0.31598,4.346916,0.49227,3.179656,0.76654,4.210049,0.552266,3.154887,0.793376,3.394762
0.411214,3.160718,0.97636,4.365962,0.317078,4.381937,0.493286,3.207796,0.767476,4.227299,0.553202,3.172127,0.794372,3.419732
0.41219,3.171868,0.977498,4.395472,0.318116,4.411606,0.494242,3.226906,0.768596,4.253369,0.5542,3.190298,0.795452,3.447902
0.413168,3.191058,0.978496,4.411582,0.319032,4.433066,0.4953,3.234456,0.769552,4.278569,0.555196,3.212588,0.796428,3.463782
0.414184,3.206828,0.979412,4.448223,0.320028,4.464066,0.496236,3.250706,0.770528,4.303988,0.556296,3.225758,0.797384,3.488802
0.415264,3.220058,0.980368,4.464453,0.321126,4.486826,0.497234,3.280926,0.771484,4.320429,0.55721,3.249808,0.79838,3.512112
0.41624,3.246688,0.981506,4.478933,0.322062,4.523296,0.49821,3.298136,0.772584,4.339518,0.558166,3.261687,0.79948,3.540022
0.417176,3.262338,0.982462,4.507132,0.32304,4.542846,0.49935,3.313836,0.77352,4.359198,0.559124,3.284938,0.800436,3.558812
0.418132,3.269188,0.98346,4.538392,0.323996,4.578986,0.500286,3.328866,0.774516,4.378619,0.560242,3.292488,0.801392,3.571462
0.419292,3.283878,0.984354,4.550043,0.325176,4.605786,0.501322,3.355936,0.775512,4.401859,0.561238,3.310568,0.802368,3.610792
0.420248,3.301018,0.985494,4.574763,0.32607,4.625066,0.502218,3.367626,0.776632,4.429678,0.562154,3.316328,0.803426,3.629652
0.421184,3.320548,0.98645,4.595093,0.327026,4.654316,0.503336,3.388576,0.777568,4.455008,0.56311,3.340748,0.804424,3.648992
0.42214,3.336958,0.987468,4.622123,0.328044,4.681107,0.504232,3.407206,0.778524,4.466548,0.56427,3.363898,0.80538,3.671552
0.423258,3.342188,0.988384,4.639152,0.329122,4.706367,0.50527,3.425796,0.77946,4.488539,0.565246,3.378197,0.806356,3.698332
0.424214,3.367178,0.989482,4.655853,0.330078,4.740996,0.506206,3.442776,0.7806,4.510699,0.566162,3.392047,0.807496,3.715012
0.425172,3.381268,0.990478,4.686953,0.331054,4.761166,0.507366,3.463426,0.781556,4.536239,0.56716,3.409178,0.808452,3.743542
0.426168,3.397648,0.991436,4.711112,0.33199,4.782136,0.50828,3.486356,0.782512,4.552769,0.568258,3.423517,0.809408,3.766532
0.427308,3.405128,0.992412,4.736072,0.33315,4.814036,0.509298,3.503246,0.783488,4.590999,0.569214,3.438528,0.810404,3.801592
0.428222,3.425808,0.99351,4.761692,0.334086,4.842026,0.510214,3.512026,0.784608,4.599008,0.57019,3.462297,0.811484,3.811692
0.4292,3.440178,0.994446,4.780682,0.335042,4.873836,0.511312,3.526056,0.785604,4.619469,0.571146,3.477577,0.81244,3.827982
0.430156,3.459938,0.995382,4.805153,0.33604,4.890316,0.512248,3.562676,0.78654,4.648299,0.572266,3.497077,0.813396,3.854302
0.431254,3.474458,0.996358,4.823502,0.337138,4.920286,0.513244,3.571466,0.787476,4.668418,0.573262,3.513128,0.814352,3.875302
0.43223,3.494518,0.997518,4.851272,0.338094,4.951036,0.514242,3.588446,0.788594,4.689789,0.57422,3.528388,0.81547,3.894552
0.433188,3.498918,0.998454,4.865483,0.33905,4.972806,0.51534,3.616416,0.789572,4.709958,0.575134,3.533658,0.816448,3.922202
0.434184,3.524648,0.99943,4.901802,0.340048,5.005696,0.516276,3.623926,0.790528,4.736369,0.576254,3.565788,0.817404,3.944622
0.435222,3.541418,1.000386,4.921283,0.341126,5.020287,0.517252,3.652026,0.791484,4.751718,0.57723,3.580928,0.81834,3.974282
0.436238,3.551929,1.001546,4.946372,0.342102,5.055206,0.51821,3.665406,0.792602,4.774138,0.578186,3.598167,0.819478,3.996622
0.437196,3.571388,1.002462,4.959633,0.343038,5.084556,0.519328,3.687606,0.79356,4.791008,0.579162,3.620888,0.820476,4.010712
0.438152,3.581698,1.003418,4.975253,0.344036,5.112586,0.520244,3.692586,0.794556,4.813888,0.580262,3.630338,0.821432,4.035062
0.43931,3.607488,1.004436,5.004682,0.345134,5.133756,0.521302,3.726956,0.795532,4.830998,0.581238,3.649817,0.822348,4.068662
0.440226,3.617078,1.005494,5.031712,0.34611,5.164006,0.522218,3.735906,0.79661,4.856499,0.582194,3.672128,0.823486,4.086872
0.441182,3.638458,1.00647,5.055733,0.347046,5.188586,0.523336,3.765296,0.797568,4.886349,0.583292,3.685187,0.824402,4.100942
0.4422,3.655998,1.007386,5.082513,0.348044,5.222846,0.524312,3.779896,0.798524,4.898629,0.58431,3.712187,0.8254,4.133122
0.443258,3.665198,1.008382,5.088612,0.349122,5.249186,0.525248,3.793067,0.7995,4.919759,0.585226,3.714347,0.826356,4.155382
0.444234,3.675938,1.00946,5.117072,0.350078,5.268986,0.526266,3.812526,0.800598,4.948589,0.586182,3.742688,0.827494,4.178122
0.44519,3.696038,1.010518,5.136973,0.351054,5.294436,0.527222,3.832146,0.801576,4.953839,0.587138,3.756618,0.82845,4.194312
0.446188,3.707789,1.011434,5.155763,0.352052,5.325466,0.5283,3.856606,0.802532,4.994419,0.588318,3.772528,0.829448,4.226462
0.447306,3.730318,1.01239,5.180323,0.35315,5.343176,0.529256,3.876806,0.803528,5.015989,0.589234,3.788288,0.830364,4.240712
0.448242,3.752468,1.01355,5.205532,0.354106,5.379456,0.530212,3.887126,0.804626,5.034428,0.59023,3.811327,0.831482,4.259282
0.449198,3.768458,1.014466,5.228503,0.355042,5.394237,0.531352,3.911106,0.805582,5.049599,0.591126,3.817478,0.832458,4.284272
0.450154,3.782188,1.015422,5.247803,0.35606,5.421176,0.532288,3.932467,0.80654,5.077339,0.592266,3.840558,0.833394,4.310982
0.451334,3.791729,1.016418,5.272633,0.357138,5.452916,0.533326,3.944566,0.807496,5.096158,0.593242,3.858548,0.834392,4.331342
0.45227,3.811878,1.017518,5.302712,0.358114,5.468677,0.53422,3.967927,0.808614,5.109609,0.594178,3.872017,0.83553,4.361472
0.453186,3.838358,1.018432,5.317122,0.35905,5.499476,0.53534,3.981856,0.80959,5.143089,0.595134,3.894167,0.836446,4.378632
0.454142,3.843888,1.01939,5.343132,0.359986,5.525846,0.536336,4.006586,0.810548,5.160408,0.596314,3.912477,0.837444,4.412622
0.455262,3.858318,1.020386,5.366553,0.361084,5.555096,0.537272,4.028826,0.811504,5.185889,0.59723,3.925198,0.83838,4.437672
0.456198,3.881548,1.021506,5.382832,0.362102,5.570086,0.53827,4.040806,0.812642,5.204039,0.598186,3.942398,0.839498,4.462182
0.457234,3.901738,1.022502,5.408343,0.363098,5.606426,0.539206,4.069576,0.81362,5.226659,0.599142,3.954867,0.840454,4.472832
0.458192,3.913448,1.023398,5.432053,0.364014,5.625756,0.540304,4.080556,0.814556,5.242288,0.600282,3.978638,0.84141,4.509862
0.45929,3.937168,1.024354,5.455162,0.365132,5.661067,0.54128,4.096956,0.815512,5.264618,0.601238,3.997767,0.842366,4.519712
0.460246,3.947178,1.025512,5.470723,0.36609,5.680296,0.542278,4.113596,0.81661,5.283179,0.602234,4.019797,0.843446,4.542932
0.461202,3.959318,1.02647,5.492243,0.367106,5.705126,0.543214,4.138106,0.817586,5.306788,0.60319,4.039587,0.844442,4.571362
0.462158,3.981299,1.027466,5.514293,0.368022,5.736676,0.544332,4.153106,0.818542,5.336738,0.604268,4.041257,0.845398,4.598852
0.463278,3.994309,1.028402,5.544953,0.36914,5.764796,0.545288,4.169216,0.8195,5.349638,0.605246,4.063638,0.846396,4.613892
0.464274,4.026599,1.02952,5.567023,0.370118,5.777667,0.546184,4.192216,0.820618,5.374558,0.606202,4.075938,0.847494,4.643792
0.46519,4.032058,1.030498,5.595232,0.371034,5.815706,0.547222,4.215296,0.821594,5.394528,0.607158,4.090047,0.84845,4.661912
0.466186,4.051678,1.031474,5.603793,0.37201,5.838596,0.5483,4.233036,0.822592,5.409788,0.608298,4.120217,0.849426,4.680732
0.467244,4.070859,1.03241,5.627152,0.373148,5.867276,0.549214,4.241576,0.823528,5.432908,0.609232,4.127108,0.850362,4.710892
0.4682,4.090028,1.033508,5.651203,0.374146,5.897066,0.550252,4.261326,0.824626,5.447668,0.61023,4.152277,0.851462,4.728192
0.469218,4.099528,1.034486,5.675083,0.375082,5.925906,0.55133,4.284926,0.825602,5.468939,0.611166,4.172177,0.852458,4.757422
0.470174,4.122078,1.035462,5.707262,0.375976,5.945596,0.552308,4.303876,0.82658,5.492258,0.612284,4.182958,0.853414,4.777142
0.471294,4.131878,1.036398,5.726942,0.377156,5.971896,0.553284,4.317776,0.827514,5.511719,0.61324,4.192868,0.854432,4.804952
0.47225,4.150378,1.037536,5.743973,0.378092,5.992206,0.55422,4.336626,0.828614,5.538268,0.614238,4.224018,0.85547,4.827052
0.473266,4.167468,1.038494,5.762173,0.37909,6.015496,0.555176,4.365036,0.82959,5.560499,0.615154,4.236388,0.856486,4.845572
0.474162,4.185158,1.03945,5.785552,0.380026,6.046696,0.556296,4.374416,0.830546,5.575468,0.616272,4.259307,0.857422,4.879602
0.475322,4.203148,1.040446,5.819403,0.381144,6.077426,0.557272,4.397116,0.831544,5.594859,0.617228,4.271947,0.858378,4.896142
0.476258,4.217378,1.041524,5.829893,0.382142,6.104506,0.558288,4.410536,0.832662,5.618739,0.618246,4.289028,0.859518,4.917132
0.477214,4.245768,1.04248,5.845123,0.383056,6.118666,0.559204,4.439246,0.833598,5.641899,0.619202,4.310408,0.860474,4.947062
0.47817,4.261278,1.043436,5.873243,0.383992,6.143926,0.560304,4.452826,0.834574,5.663049,0.62028,4.325828,0.86141,4.967942
0.479288,4.271808,1.044372,5.895862,0.385112,6.170636,0.56128,4.469376,0.83553,5.679648,0.621236,4.341157,0.862386,4.992332
0.480286,4.290578,1.045532,5.921723,0.38615,6.207796,0.562276,4.488556,0.83665,5.705708,0.622214,4.370538,0.863546,5.010552
0.481262,4.313778,1.046488,5.939463,0.387064,6.224956,0.563192,4.505516,0.837606,5.719189,0.623148,4.375857,0.864482,5.038712
0.482178,4.323659,1.047444,5.966473,0.388022,6.246716,0.564312,4.526256,0.838562,5.743049,0.624328,4.401988,0.865378,5.057262
0.483256,4.339968,1.048402,5.991963,0.3891,6.276656,0.565268,4.536856,0.839518,5.766748,0.625244,4.420437,0.866414,5.084582
0.484254,4.362678,1.049582,6.005853,0.390096,6.288456,0.566224,4.566876,0.840678,5.785018,0.6262,4.439377,0.867514,5.106472
0.48521,4.372318,1.050496,6.029413,0.391072,6.326496,0.5672,4.582116,0.841594,5.804249,0.627178,4.461128,0.86847,5.113862
0.486166,4.388408,1.051452,6.045382,0.39203,6.339396,0.568298,4.599626,0.84257,5.827659,0.628276,4.477948,0.869446,5.146242
0.487326,4.403508,1.05241,6.075753,0.393148,6.366036,0.569316,4.615886,0.843526,5.847779,0.629252,4.488647,0.870382,5.176862
0.488302,4.425658,1.053488,6.091173,0.394124,6.399306,0.570232,4.637666,0.844646,5.864949,0.63025,4.513078,0.871522,5.192972
0.489196,4.444608,1.054504,6.118293,0.395102,6.425676,0.57135,4.660896,0.845602,5.882779,0.631206,4.529538,0.872518,5.223182
0.490174,4.460768,1.05546,6.134423,0.396038,6.445526,0.572348,4.671706,0.846578,5.900699,0.632284,4.538988,0.873454,5.248592
0.491292,4.483348,1.056418,6.170643,0.397196,6.465076,0.573284,4.694006,0.847534,5.923788,0.63326,4.555027,0.87439,5.261632
0.492248,4.492939,1.057536,6.175163,0.398132,6.491676,0.57424,4.714427,0.848634,5.949849,0.634216,4.572718,0.875508,5.293712
0.493246,4.515968,1.058554,6.207393,0.399088,6.515086,0.575358,4.729936,0.84963,5.956708,0.635336,4.598718,0.876526,5.319082
0.494162,4.533649,1.059448,6.216442,0.400046,6.537406,0.576314,4.749816,0.850566,5.985558,0.636332,4.620768,0.877442,5.332162
0.49532,4.551338,1.060404,6.250142,0.401164,6.567146,0.577292,4.768256,0.851542,6.000909,0.637288,4.636268,0.878398,5.359172
0.496278,4.567658,1.061584,6.267823,0.40212,6.598476,0.578248,4.790286,0.852642,6.017568,0.638204,4.653778,0.879516,5.384182
0.497234,4.589358,1.06246,6.283173,0.403138,6.616226,0.579408,4.812166,0.853618,6.035118,0.63918,4.668017,0.880514,5.405892
0.49817,4.595858,1.063456,6.310162,0.404054,6.648536,0.580322,4.828826,0.854574,6.056349,0.6403,4.687158,0.88143,5.429302
0.499328,4.619348,1.064412,6.325783,0.405152,6.672586,0.5813,4.844156,0.85553,6.087008,0.641296,4.704167,0.882406,5.449662
0.500264,4.636818,1.065532,6.352652,0.406128,6.692596,0.582256,4.867056,0.85665,6.099929,0.642212,4.724637,0.883524,5.478112
0.50122,4.653408,1.066508,6.370852,0.407084,6.714016,0.583416,4.883526,0.857606,6.129689,0.643168,4.753727,0.884482,5.492322
0.502218,4.664518,1.067464,6.398343,0.40804,6.743636,0.58431,4.906516,0.858602,6.136508,0.644328,4.760978,0.885396,5.520982
0.503256,4.685649,1.068462,6.405622,0.40918,6.767457,0.585286,4.926006,0.859518,6.156679,0.645244,4.775918,0.886556,5.544202
0.504294,4.703209,1.06954,6.435953,0.410116,6.789736,0.586242,4.941536,0.860636,6.180428,0.64622,4.795958,0.887512,5.568502
0.505228,4.722758,1.070556,6.455223,0.411134,6.817706,0.587382,4.953856,0.861614,6.183528,0.647218,4.826077,0.88849,5.582612
0.506164,4.747908,1.071452,6.481872,0.41209,6.838066,0.588298,4.978467,0.86261,6.218539,0.648296,4.839258,0.889486,5.611392
0.507304,4.750148,1.072428,6.506122,0.413168,6.874436,0.589294,4.989636,0.863546,6.231169,0.649252,4.854907,0.890544,5.633332
0.50826,4.776269,1.073506,6.527333,0.414144,6.876596,0.590292,5.009526,0.864644,6.253909,0.650248,4.870347,0.89152,5.647302
0.509258,4.797098,1.074504,6.547733,0.41508,6.913306,0.59137,5.038266,0.865622,6.269509,0.651184,4.883307,0.892498,5.671552
0.510214,4.812498,1.07548,6.564372,0.416036,6.936377,0.592286,5.049096,0.866578,6.297499,0.652344,4.914207,0.893454,5.698432
0.511312,4.831049,1.076416,6.587882,0.417176,6.963226,0.593302,5.071236,0.867574,6.307948,0.65326,4.924478,0.89441,5.726222
0.512268,4.854408,1.077596,6.605193,0.418132,6.984146,0.59428,5.085836,0.868652,6.328918,0.654216,4.944878,0.895548,5.741002
0.513224,4.863558,1.078532,6.633892,0.419128,7.014466,0.595358,5.094856,0.869608,6.347089,0.655172,4.961478,0.896484,5.774842
0.514202,4.885038,1.07953,6.646593,0.420044,7.046146,0.596294,5.121566,0.870544,6.366808,0.656352,4.981257,0.897462,5.791532
0.51534,4.907988,1.080424,6.676923,0.421184,7.058686,0.59729,5.140636,0.871522,6.389479,0.657328,5.000068,0.898458,5.825622
0.516276,4.914668,1.081502,6.699443,0.42214,7.084316,0.598246,5.152376,0.872702,6.408759,0.658224,5.026708,0.899536,5.843692
0.517232,4.937449,1.08254,6.714903,0.423096,7.111396,0.599386,5.173236,0.873616,6.424408,0.6592,5.036747,0.900492,5.862782
0.518168,4.954659,1.083456,6.743933,0.424052,7.131306,0.600342,5.191186,0.874574,6.456458,0.66032,5.066277,0.901408,5.880282
0.519266,4.979308,1.084432,6.752393,0.425172,7.161646,0.601318,5.209146,0.87553,6.467479,0.661276,5.074448,0.902406,5.908862
0.520264,4.993008,1.085552,6.784343,0.426086,7.178806,0.602254,5.238226,0.876688,6.484049,0.662272,5.102007,0.903544,5.928362
0.52126,5.001268,1.086528,6.796112,0.427042,7.206686,0.603374,5.245016,0.877604,6.501418,0.663188,5.109488,0.9045,5.953532
0.522176,5.032038,1.087524,6.813503,0.42806,7.225926,0.60431,5.262296,0.878582,6.521539,0.664306,5.135618,0.905456,5.978502
0.523274,5.051608,1.08848,6.832023,0.42918,7.249426,0.605346,5.284396,0.879558,6.534529,0.665264,5.151847,0.906474,6.008772
0.524272,5.067038,1.08956,6.854143,0.430136,7.275976,0.606262,5.313216,0.880656,6.565349,0.66622,5.179267,0.907492,6.031882
0.525228,5.081438,1.090516,6.886503,0.431092,7.299696,0.607382,5.319486,0.881612,6.581589,0.667196,5.192788,0.908488,6.045812
0.526224,5.102348,1.091472,6.902082,0.432068,7.317226,0.608358,5.341896,0.882568,6.597449,0.668356,5.209897,0.909444,6.069442
0.527304,5.113658,1.092428,6.914772,0.433188,7.342247,0.609294,5.350896,0.883566,6.606489,0.669272,5.226538,0.910422,6.099482
0.52832,5.146019,1.093568,6.945662,0.434184,7.373676,0.61027,5.367676,0.884664,6.632278,0.670248,5.238997,0.911478,6.117102
0.529236,5.149318,1.094524,6.955522,0.4351,7.397896,0.61137,5.389866,0.88562,6.652429,0.671204,5.262338,0.912456,6.134962
0.530192,5.166858,1.09548,6.981603,0.436016,7.416526,0.612366,5.404916,0.886618,6.662989,0.672302,5.285518,0.913452,6.166692
0.531332,5.189158,1.096476,6.999082,0.437174,7.452167,0.613282,5.428786,0.887554,6.684399,0.67328,5.298687,0.914408,6.190142
0.532328,5.205638,1.097596,7.018433,0.438152,7.452986,0.614258,5.445076,0.888672,6.697228,0.674276,5.320168,0.915548,6.206322
0.533244,5.219198,1.098532,7.029163,0.439108,7.488006,0.615378,5.462976,0.889608,6.724459,0.675192,5.334618,0.916504,6.237532
0.5342,5.243928,1.099488,7.056632,0.440044,7.502717,0.616312,5.482366,0.890584,6.739309,0.67631,5.357868,0.91748,6.246942
0.53536,5.257748,1.100464,7.075333,0.441142,7.529586,0.61731,5.500956,0.89154,6.762578,0.677288,5.380487,0.918416,6.276792
0.536296,5.278978,1.101562,7.089913,0.442138,7.549006,0.618226,5.514876,0.89266,6.776938,0.678222,5.395567,0.919536,6.297562
0.537292,5.300108,1.10254,7.113573,0.443096,7.586336,0.619386,5.523966,0.893636,6.795699,0.67924,5.416388,0.920492,6.321572
0.538208,5.319068,1.103476,7.132452,0.444112,7.602097,0.620342,5.558986,0.894612,6.810449,0.68036,5.430858,0.921488,6.346162
0.539328,5.320139,1.104452,7.165313,0.44519,7.625026,0.621318,5.566836,0.89559,6.825818,0.681296,5.451007,0.922424,6.362892
0.540324,5.341328,1.10553,7.169473,0.446146,7.644366,0.622274,5.586436,0.896668,6.848429,0.682252,5.470258,0.923544,6.391652
0.54124,5.355758,1.106526,7.193333,0.447104,7.677096,0.623414,5.607496,0.897624,6.858909,0.683208,5.483407,0.92454,6.413402
0.542196,5.385748,1.107524,7.215022,0.44808,7.690976,0.624328,5.616336,0.89858,6.887548,0.684368,5.504677,0.925456,6.432522
0.543336,5.392819,1.10844,7.240562,0.44922,7.723656,0.625306,5.642726,0.899556,6.899598,0.685324,5.520658,0.926432,6.461662
0.544352,5.414798,1.109558,7.260083,0.450154,7.736706,0.626262,5.662956,0.900656,6.921238,0.68626,5.543807,0.927552,6.478982
0.545248,5.444089,1.110534,7.273073,0.45109,7.755736,0.627422,5.675416,0.901632,6.947348,0.687216,5.556407,0.928508,6.499662
0.546204,5.457048,1.111492,7.292173,0.452048,7.779436,0.628358,5.691256,0.902588,6.963488,0.688334,5.580887,0.929464,6.530622
0.547364,5.467999,1.112448,7.310553,0.453206,7.806466,0.629314,5.705406,0.903564,6.977969,0.68927,5.598817,0.930482,6.545902
0.54828,5.488098,1.113566,7.332962,0.454142,7.829826,0.63027,5.724736,0.904704,6.990878,0.690268,5.610817,0.931518,6.570222
0.549296,5.501238,1.114542,7.364843,0.455098,7.842816,0.631388,5.752337,0.90566,7.000869,0.691224,5.630027,0.932496,6.597812
0.550212,5.524418,1.1155,7.375832,0.456076,7.871456,0.632304,5.767276,0.906616,7.037769,0.692302,5.657658,0.933492,6.606252
0.55133,5.536928,1.116414,7.391413,0.457214,7.899226,0.633322,5.777876,0.907552,7.048209,0.693278,5.660337,0.934428,6.630462
0.552286,5.559548,1.117616,7.412803,0.45815,7.920977,0.634318,5.803766,0.908672,7.070168,0.694234,5.687327,0.935548,6.662202
0.553284,5.581198,1.11853,7.433012,0.459106,7.933096,0.635396,5.811706,0.909628,7.083729,0.695232,5.708668,0.936504,6.679822
0.55422,5.597899,1.119508,7.445483,0.460062,7.960816,0.636352,5.823816,0.910584,7.106519,0.69633,5.720417,0.93748,6.699972
0.55538,5.616849,1.120444,7.474502,0.461182,7.984446,0.63735,5.845166,0.91156,7.106079,0.697326,5.747647,0.938436,6.724552
0.556316,5.631239,1.121542,7.488393,0.4622,8.007007,0.638266,5.866756,0.91268,7.135148,0.698262,5.760498,0.939534,6.736522
0.557252,5.651848,1.122538,7.514273,0.463114,8.029866,0.639404,5.882056,0.913656,7.153668,0.699198,5.775258,0.940492,6.773192
0.558248,5.668328,1.123556,7.539722,0.464132,8.057026,0.64036,5.896496,0.914592,7.172008,0.700318,5.789758,0.941468,6.796252
0.559326,5.685788,1.124472,7.556453,0.46519,8.060636,0.641358,5.914966,0.915548,7.180889,0.701334,5.812938,0.942464,6.812042
0.560344,5.704078,1.12557,7.574443,0.466146,8.096526,0.642274,5.931746,0.916708,7.201679,0.70225,5.828197,0.943542,6.846552
0.56126,5.720968,1.126546,7.599062,0.467122,8.119037,0.643412,5.953246,0.917624,7.222238,0.703248,5.851627,0.94452,6.859822
0.562216,5.742539,1.127544,7.614803,0.468078,8.134067,0.644328,5.969836,0.9186,7.233299,0.704326,5.867348,0.945496,6.884102
0.563334,5.756308,1.128458,7.634962,0.469178,8.174437,0.645326,5.987276,0.919556,7.252919,0.705282,5.887887,0.946432,6.903532
0.564332,5.771998,1.129578,7.647463,0.470154,8.179807,0.64626,5.998216,0.920674,7.262608,0.7063,5.907028,0.947592,6.933552
0.565328,5.793799,1.130534,7.658943,0.471152,8.207207,0.64744,6.017636,0.921652,7.285179,0.707214,5.934807,0.948528,6.945892
0.566264,5.808988,1.13149,7.682873,0.472108,8.223446,0.648398,6.029566,0.922608,7.302119,0.708334,5.953097,0.949464,6.972632
0.567342,5.837978,1.132508,7.709533,0.473144,8.249376,0.649292,6.048846,0.923604,7.319058,0.70933,5.967597,0.95044,6.987432
0.568318,5.841508,1.133566,7.728832,0.474162,8.274686,0.65029,6.066076,0.924682,7.343378,0.710246,5.983667,0.9516,7.008752
